0,2020-07-06 11:48:36.056353,BCBP, -1, -1, 8.61, 10.83, 2.22, 0.5, 1.89
0,2020-07-06 11:48:42.478195,BCDA, 0.0, 0, 2.33, 18.33, 16.0, 15.0, 6.67
0,2020-07-06 11:49:00.279339,BCML, -1, -1, 12.78, 16.63, 3.85, 3.0, 2.22
0,2020-07-06 11:49:02.486931,BCO, -1, -1, 44.6125, 83.0, 38.39, 27.0, 26.39
0,2020-07-06 11:49:31.579444,BCYC, -1, -1, 15.87, 22.42, 6.55, 13.0, 1.13
0,2020-07-06 11:49:50.085322,BDGE, 0.8333, 1, 20.03, 24.8, 4.77, 5.0, 2.97
0,2020-07-06 11:50:06.811652,BDSI, -1, -1, 4.51, 8.06, 3.55, 3.0, 1.49
0,2020-07-06 11:50:24.059089,BEAT, 1.0, 0, 46.87, 60.67, 13.8, 26.0, 7.13
0,2020-07-06 11:50:29.500857,BELFA, -1, -1, 10.5, 20.0, 9.5, 0.0, 9.5
0,2020-07-06 11:50:31.487529,BELFB, -1, -1, 9.81, 18.5, 8.69, 5.0, 6.19
0,2020-07-06 11:50:56.431382,BFIN, -1, -1, 8.01, 11.25, 3.24, 4.5, 0.99
0,2020-07-06 11:51:24.148954,BFST, -1, -1, 14.2, 18.94, 4.74, 8.0, 0.8
0,2020-07-06 11:51:27.506591,BFYT, 0.8333, 1, 20.2, 50.67, 30.47, 35.0, 19.8
0,2020-07-06 11:51:31.595219,BG, -1, -1, 40.05, 62.17, 22.12, 28.0, 5.95
0,2020-07-06 11:51:37.602247,BGCP, 1.0, 0, 2.58, 8.0, 5.42, 0.0, 5.42
0,2020-07-06 11:51:40.851311,BGFV, -1, -1, 1.8969, 5.0, 3.1, 0.0, 3.1
0,2020-07-06 11:51:43.650578,BGG, 1.0, 0, 1.3279, 4.0, 2.67, 3.0, 0.67
0,2020-07-06 11:52:02.959168,BGSF, 0.0, 0, 10.14, 20.75, 10.61, 6.5, 7.36
0,2020-07-06 11:52:27.956155,BHE, -1, -1, 20.71, 26.0, 5.29, 4.0, 3.29
0,2020-07-06 11:52:39.520910,BHLB, -1, -1, 10.3, 18.5, 8.2, 11.0, 3.7
0,2020-07-06 11:52:43.972061,BHR, 1.0, 0, 2.815, 6.0, 3.19, 2.0, 2.19
0,2020-07-06 11:52:49.993982,BHTG, -1, -1, 1.91, 3.5, 1.59, 2.5, 0.59
0,2020-07-06 11:53:26.145226,BIOC, 0.8, 1, 0.639, 1.0, 0.36, 0.0, 0.36
0,2020-07-06 11:53:30.043386,BIOX, 1.0, 0, 5.985, 12.5, 6.51, 1.0, 6.01
0,2020-07-06 11:54:26.434436,BKH, 0.0, 0, 58.2, 73.25, 15.05, 24.0, 5.8
0,2020-07-06 11:54:52.928775,BKTI, -1, -1, 3.48, 7.0, 3.52, 0.0, 3.52
0,2020-07-06 11:54:56.694509,BKYI, -1, -1, 0.7665, 2.0, 1.23, 0.0, 1.23
0,2020-07-06 11:55:38.914952,BLPH, -1, -1, 13.31, 31.67, 18.36, 5.0, 16.69
0,2020-07-06 11:55:40.621102,BLRX, 1.0, 0, 1.705, 11.33, 9.62, 13.0, 3.29
0,2020-07-06 11:55:44.048513,BLUE, -1, -1, 59.34, 114.29, 54.95, 152.0, 9.66
0,2020-07-06 11:55:49.160653,BLX, -1, -1, 11.23, 24.0, 12.77, 0.0, 12.77
0,2020-07-06 11:56:33.683666,BMTC, 0.0, 0, 26.005, 33.67, 7.67, 8.0, 5.0
0,2020-07-06 11:56:47.020380,BNED, 0.6666, 1, 1.83, 3.25, 1.42, 1.5, 0.67
0,2020-07-06 11:56:50.423666,BNGO, -1, -1, 0.48055, 1.83, 1.35, 2.0, 0.52
0,2020-07-06 11:57:35.403328,BOMN, -1, -1, 15.76, 33.0, 17.24, 0.0, 17.24
0,2020-07-06 11:57:53.982422,BOXL, 0.4761, 1, 0.893607, 2.5, 1.61, 2.0, 0.61
0,2020-07-06 11:57:57.327314,BPFH, -1, -1, 6.305, 8.63, 2.33, 5.75, 0.2
0,2020-07-06 11:58:39.715257,BREW, 1.0, 1, 15.52, 16.5, 0.98, 0.0, 0.98
0,2020-07-06 11:58:43.131691,BRFS, 0.0, 0, 4.0, 7.04, 3.04, 6.43, 0.5
0,2020-07-06 11:58:53.511595,BRK.A, 0.7051, 1, 272710.46, 334000.0, 61289.54, 48000.0, 37289.54
0,2020-07-06 11:58:55.153164,BRK.B, 0.0, 0, 181.9, 230.0, 48.1, 18.0, 39.1
0,2020-07-06 11:58:56.830340,BRKL, 1.0, 0, 9.47, 12.5, 3.03, 1.5, 2.53
0,2020-07-06 11:59:31.811343,BRQS, 1.0, 0, 1.24, 12.0, 10.76, 0.0, 10.76
0,2020-07-06 12:01:33.702904,BSVN, -1, -1, 10.82, 12.33, 1.51, 3.0, 0.18
0,2020-07-06 12:01:35.412939,BSX, 0.8333, 1, 35.505, 43.55, 8.04, 12.0, 2.49
0,2020-07-06 12:01:45.927880,BTE, 0.3076, 0, 0.5299, 3.94, 3.41, 2.96, 2.22
0,2020-07-06 12:01:52.090967,BTI, 0.3333, 0, 39.545, 49.9, 10.35, 12.16, 4.45
0,2020-07-06 12:01:54.160770,BTN, -1, -1, 1.58, 6.0, 4.42, 0.0, 4.42
0,2020-07-06 12:01:59.461944,BTU, -1, -1, 2.81, 4.25, 1.44, 3.0, 0.19
0,2020-07-06 12:02:35.156096,BWAY, -1, -1, 5.98, 12.94, 6.96, 5.75, 4.02
0,2020-07-06 12:02:36.870470,BWB, 1.0, 1, 9.29, 12.33, 3.04, 2.0, 1.71
0,2020-07-06 12:02:40.265316,BWFG, -1, -1, 15.88, 18.5, 2.62, 1.0, 2.12
0,2020-07-06 12:02:49.894489,BWXT, 0.6666, 1, 55.74, 64.5, 8.76, 17.0, 4.26
0,2020-07-06 12:02:56.906279,BXG, -1, -1, 5.204, 8.83, 3.63, 3.5, 1.8
0,2020-07-06 12:03:06.265190,BXRX, 0.0, 0, 3.83, 13.33, 9.5, 6.0, 6.17
0,2020-07-06 12:03:50.005487,CABA, -1, -1, 11.43, 22.0, 10.57, 6.0, 7.57
0,2020-07-06 12:03:54.138582,CAC, -1, -1, 33.78, 36.0, 2.22, 4.0, 0.22
0,2020-07-06 12:03:58.857527,CACI, -1, -1, 214.63, 293.77, 79.14, 94.0, 20.37
0,2020-07-06 12:04:02.096072,CAE, 0.8, 0, 15.66, 19.03, 3.37, 4.72, 0.87
0,2020-07-06 12:04:38.866869,CAMT, -1, -1, 12.42, 14.67, 2.25, 4.0, 0.58
0,2020-07-06 12:04:46.705649,CANF, 0.0, 0, 1.75, 7.0, 5.25, 4.0, 3.25
0,2020-07-06 12:04:48.796573,CANG, -1, -1, 5.88, 7.21, 1.33, 1.2, 0.73
0,2020-07-06 12:04:54.207270,CAPR, -1, -1, 4.39, 9.5, 5.11, 1.0, 4.61
0,2020-07-06 12:04:57.891483,CARA, 0.0, 0, 17.81, 32.44, 14.63, 20.0, 1.19
0,2020-07-06 12:05:00.148050,CARE, -1, -1, 7.445, 14.25, 6.8, 11.75, 2.55
0,2020-07-06 12:05:13.021773,CASH, 0.6666, 0, 17.5, 25.0, 7.5, 2.0, 6.5
0,2020-07-06 12:05:41.370916,CBAT, -1, -1, 1.0199, 2.0, 0.98, 0.0, 0.98
0,2020-07-06 12:05:48.585796,CBD, -1, -1, 13.57, 20.0, 6.43, 0.0, 6.43
0,2020-07-06 12:05:50.375792,CBFV, -1, -1, 21.4399, 23.5, 2.06, 1.0, 1.56
0,2020-07-06 12:05:53.653109,CBIO, 0.5, 0, 5.86, 21.0, 15.14, 3.0, 14.14
0,2020-07-06 12:06:03.486249,CBMG, 1.0, 0, 16.73, 19.0, 2.27, 0.0, 2.27
0,2020-07-06 12:06:05.106799,CBNK, -1, -1, 10.41, 13.13, 2.72, 2.0, 1.59
0,2020-07-06 12:06:34.814088,CBZ, -1, -1, 23.73, 28.5, 4.77, 3.0, 3.27
0,2020-07-06 12:06:46.150604,CCAP, -1, -1, 12.61, 13.5, 0.89, 0.0, 0.89
0,2020-07-06 12:06:47.815176,CCB, -1, -1, 13.75, 16.0, 2.25, 2.0, 1.25
0,2020-07-06 12:06:51.222872,CCC, 0.0, 0, 22.98, 24.0, 1.02, 2.0, 0.02
0,2020-07-06 12:07:37.495843,CCRN, -1, -1, 6.03, 10.5, 4.47, 2.0, 2.97
0,2020-07-06 12:08:11.036899,CDMO, 2.0623, 1, 7.04, 9.75, 2.71, 1.0, 1.96
0,2020-07-06 12:08:34.930482,CEA, -1, -1, 20.06, 175.07, 155.01, 0.0, 155.01
0,2020-07-06 12:08:36.630053,CECE, 1.0, 1, 6.33, 9.2, 2.87, 2.0, 1.67
0,2020-07-06 12:08:50.017533,CEIX, -1, -1, 5.28, 10.0, 4.72, 2.0, 3.72
0,2020-07-06 12:08:51.584419,CEL, -1, -1, 3.9436, 34.8, 30.86, 0.0, 30.86
0,2020-07-06 12:08:53.145963,CELC, 1.0, 0, 7.25, 19.5, 12.25, 1.0, 11.75
0,2020-07-06 12:08:58.701659,CELP, -1, -1, 4.029, 9.0, 4.97, 0.0, 4.97
0,2020-07-06 12:09:04.129510,CEMI, 1.0, 0, 4.05, 19.75, 15.7, 8.0, 10.95
0,2020-07-06 12:09:05.815008,CEN, -1, -1, 8.43, 17.0, 8.57, 0.0, 8.57
0,2020-07-06 12:09:41.588295,CF, -1, -1, 29.48, 36.94, 7.46, 21.0, 0.52
0,2020-07-06 12:09:58.103751,CFFN, 1.0, 1, 10.54, 13.67, 3.13, 2.0, 2.46
0,2020-07-06 12:10:05.546248,CFMS, -1, -1, 0.83, 2.5, 1.67, 1.5, 1.17
0,2020-07-06 12:10:38.097767,CHAP, -1, -1, 0.5969, 4.2, 3.6, 6.4, 0.4
0,2020-07-06 12:10:56.275131,CHE, 0.6666, 1, 483.8, 530.0, 46.2, 70.0, 6.2
0,2020-07-06 12:10:59.439494,CHEK, -1, -1, 0.5586, 3.0, 2.44, 3.0, 1.44
0,2020-07-06 12:11:04.852421,CHFS, -1, -1, 0.503884, 15.0, 14.5, 0.0, 14.5
0,2020-07-06 12:11:36.243537,CHMA, 0.9523, 1, 4.7017, 13.4, 8.7, 8.0, 5.3
0,2020-07-06 12:11:49.359575,CHNG, 1.0, 0, 10.815, 17.47, 6.65, 10.0, 1.19
0,2020-07-06 12:12:02.464493,CHRS, -1, -1, 18.545, 30.75, 12.2, 9.0, 7.45
0,2020-07-06 12:12:06.260042,CHS, -1, -1, 1.307, 3.25, 1.94, 2.5, 0.69
0,2020-07-06 12:12:43.850832,CIG, -1, -1, 2.13, 2.8, 0.67, 0.2, 0.57
0,2020-07-06 12:12:47.105299,CIGI, 1.0, 1, 59.67, 76.0, 16.33, 28.0, 6.33
0,2020-07-06 12:13:39.575601,CLBK, -1, -1, 13.69, 16.75, 3.06, 0.5, 2.81
0,2020-07-06 12:13:41.185836,CLBS, -1, -1, 1.78, 10.5, 8.72, 12.5, 4.22
0,2020-07-06 12:13:47.992007,CLDT, -1, -1, 5.97, 8.3, 2.33, 3.0, 1.03
0,2020-07-06 12:13:56.206344,CLFD, -1, -1, 14.0594, 16.0, 1.94, 0.0, 1.94
0,2020-07-06 12:13:57.777050,CLGN, -1, -1, 9.9, 13.0, 3.1, 4.0, 1.1
0,2020-07-06 12:14:38.224521,CLRO, -1, -1, 2.08, 4.05, 1.97, 0.0, 1.97
0,2020-07-06 12:14:41.959292,CLSD, -1, -1, 1.91, 4.5, 2.59, 3.0, 1.09
0,2020-07-06 12:14:44.031534,CLSK, -1, -1, 2.8401, 18.0, 15.16, 0.0, 15.16
0,2020-07-06 12:14:45.675650,CLSN, -1, -1, 3.815, 7.5, 3.69, 5.0, 0.19
0,2020-07-06 12:14:48.905552,CLUB, -1, -1, 0.5273, 3.0, 2.47, 0.0, 2.47
0,2020-07-06 12:14:58.929306,CM, 0.5517, 0, 67.885, 98.97, 31.08, 8.0, 27.08
0,2020-07-06 12:15:04.237066,CMBS, -1, -1, 54.7485, 94.57, 39.82, 18.0, 34.25
0,2020-07-06 12:15:09.625626,CMCM, 1.037, 0, 1.8101, 3.08, 1.27, 1.21, 0.59
0,2020-07-06 12:15:52.508145,CMSA, -1, -1, 25.87, 54.53, 28.66, 8.0, 26.13
0,2020-07-06 12:15:57.935100,CMT, -1, -1, 4.13, 16.0, 11.87, 0.0, 11.87
0,2020-07-06 12:15:59.504859,CMTL, -1, -1, 16.13, 30.45, 14.32, 26.0, 0.87
0,2020-07-06 12:16:05.407239,CNA, 0.4761, 1, 31.305, 36.0, 4.7, 0.0, 4.7
0,2020-07-06 12:16:10.264867,CNC, -1, -1, 66.59, 85.18, 18.59, 29.5, 5.91
0,2020-07-06 12:16:11.996266,CNCE, 1.1111, 1, 9.84, 21.63, 11.79, 19.0, 1.16
0,2020-07-06 12:16:39.969078,CNQ, -1, -1, 17.29, 40.74, 23.45, 16.36, 16.21
0,2020-07-06 12:16:42.200740,CNR, -1, -1, 5.44, 6.5, 1.06, 2.5, 0.06
