symbol, buzz, bullish%, current_price, target_mean, target_diff_from_cur, target_diff_hilow, possible_downside, 30dayPositiveChange, 60dayPositiveChange, CurrentStrongBuy, CurrentStrongSell, CurrentPercentPositive
0,2020-07-07 21:57:52.164993,ERIC, 0.7692, 0, 9.44, 10.11, 0.67, 2.2, -0.44, -3, -3, 4, 0, 50.0
0,2020-07-07 21:57:57.232402,ERIE, -1, -1, 189.48, 115.0, -74.48, 0.0, -74.48, 0, 0, 3, 0, 75.0
0,2020-07-07 21:58:02.291352,ERII, 1.4433, 0, 7.11, 13.4, 6.29, 5.0, 3.89, 2, 2, 3, 0, 92.0
0,2020-07-07 21:58:07.417061,ERJ, 0.0, 0, 6.06, 11.3, 5.24, 21.0, -2.06, 4, 5, 3, 0, 45.0
0,2020-07-07 21:58:12.453642,ERM, -1, -1, 17.37, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:58:17.476203,EROS, -1, -1, 3.2, 4.5, 1.3, 0.0, 1.3, 2, 2, 4, 0, 89.0
0,2020-07-07 21:58:22.561237,ERSX, -1, -1, 17.5217, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:58:27.729630,ERUS, -1, -1, 34.12, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:58:32.805764,ERX, -1, -1, 13.84, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:58:37.964139,ERY, -1, -1, 53.65, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:58:47.111926,ERYP, -1, -1, 8.0001, 17.85, 9.85, 9.17, 5.27, 0, 0, 3, 0, 89.0
0,2020-07-07 21:58:52.555927,ES, -1, -1, 84.33, 90.38, 6.05, 22.0, -2.33, -1, -1, 8, 0, 59.0
0,2020-07-07 21:58:58.695448,ESBA, -1, -1, 6.51, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:03.797495,ESBK, -1, -1, 10.55, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:09.055992,ESCA, -1, -1, 13.94, 16.0, 2.06, 0.0, 2.06, 1, 1, 2, 0, 88.0
0,2020-07-07 21:59:14.275188,ESCR, -1, -1, 22.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:19.719368,ESE, -1, -1, 81.25, 84.0, 2.75, 18.0, -6.25, 1, 1, 1, 0, 71.0
0,2020-07-07 21:59:24.857561,ESEA, -1, -1, 2.57, 4.92, 2.35, 2.85, 0.93, -1, -1, 2, 0, 75.0
0,2020-07-07 21:59:30.073595,ESEB, -1, -1, 21.68, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:35.166563,ESG, -1, -1, 76.1105, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:40.517959,ESGD, -1, -1, 61.61, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:45.948901,ESGE, -1, -1, 34.03, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:51.491242,ESGG, -1, -1, 104.7951, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 21:59:56.824997,ESGN, -1, -1, 21.4, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:02.197894,ESGR, 1.0, 0, 153.79, 185.0, 31.21, 0.0, 31.21, 0, 0, 0, 2, 0.0
0,2020-07-07 22:00:07.538141,ESGRO, -1, -1, 25.15, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:12.767322,ESGRP, -1, -1, 24.66, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:18.130775,ESGS, -1, -1, 24.221, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:23.450820,ESGU, -1, -1, 71.22, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:28.986899,ESGV, -1, -1, 57.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:34.338569,ESHY, -1, -1, 19.7, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:39.635935,ESI, 1.0, 0, 11.1, 11.86, 0.76, 3.0, -1.1, 0, 0, 2, 0, 57.99999999999999
0,2020-07-07 22:00:45.019406,ESLT, 0.6666, 0, 131.0, 160.5, 29.5, 31.0, 14.0, 0, 0, 0, 3, 0.0
0,2020-07-07 22:00:50.244100,ESML, -1, -1, 24.79, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:00:55.918708,ESNG, -1, -1, 52.2944, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:01:01.280150,ESNT, -1, -1, 31.83, 43.75, 11.92, 28.0, 0.17, -4, -3, 6, 0, 67.0
0,2020-07-07 22:01:07.062930,ESP, -1, -1, 17.785, 25.0, 7.21, 0.0, 7.21, 0, 0, 0, 1, 0.0
0,2020-07-07 22:01:12.286165,ESPO, -1, -1, 54.09, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:01:17.561065,ESPR, -1, -1, 51.03, 87.82, 36.79, 149.0, -9.03, 1, 1, 5, 0, 82.0
0,2020-07-07 22:01:22.956353,ESQ, -1, -1, 15.5, 18.0, 2.5, 0.0, 2.5, 0, 0, 1, 0, 80.0
0,2020-07-07 22:01:28.242854,ESRT, 0.5714, 0, 6.58, 10.56, 3.98, 9.5, 0.92, 9, 4, 5, 0, 71.0
0,2020-07-07 22:01:33.512808,ESS, 0.8, 0, 228.12, 269.89, 41.77, 139.0, -25.12, -2, -2, 3, 1, 37.0
0,2020-07-07 22:01:38.889588,ESSA, -1, -1, 12.53, 11.5, -1.03, 7.0, -4.53, 0, 0, 0, 2, 0.0
0,2020-07-07 22:01:44.515858,ESSC, -1, -1, 9.83, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:01:49.868682,ESSCR, -1, -1, 0.1901, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:01:55.101443,ESSCU, -1, -1, 10.19, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:02:00.419871,ESSCW, -1, -1, 0.2346, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:02:05.858937,ESTA, -1, -1, 17.9, 27.25, 9.35, 12.0, 5.1, -1, -1, 4, 0, 89.0
0,2020-07-07 22:02:11.146670,ESTC, 1.0, 0, 93.32, 77.92, -15.4, 37.0, -35.32, -6, -6, 2, 0, 62.0
0,2020-07-07 22:02:16.375437,ESTE, 1.0, 0, 2.65, 3.75, 1.1, 4.2, -0.65, 2, 1, 4, 0, 88.0
0,2020-07-07 22:02:21.842312,ESXB, -1, -1, 4.83, 7.25, 2.42, 3.5, 0.67, 0, 0, 3, 0, 60.0
0,2020-07-07 22:02:27.179642,ET, 1.5251, 0, 6.31, 11.37, 5.06, 16.0, -0.31, -3, 1, 10, 0, 79.0
0,2020-07-07 22:02:32.487634,ETB, -1, -1, 14.17, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:02:38.150614,ETFC, 0.4444, 0, 49.03, 41.88, -7.15, 20.0, -14.03, 10, 3, 4, 0, 76.0
0,2020-07-07 22:02:43.417135,ETG, -1, -1, 14.42, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:02:48.666280,ETH, 1.0, 0, 11.48, 11.0, -0.48, 2.0, -1.48, 7, 7, 3, 0, 64.0
0,2020-07-07 22:02:54.240450,ETHO, -1, -1, 41.48, 22.67, -18.81, 8.0, -21.48, 9, 1, 4, 0, 69.0
0,2020-07-07 22:02:59.833100,ETI-, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:04.994125,ETJ, -1, -1, 9.67, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:10.053936,ETM, 1.0, 1, 1.49, 1.7, 0.21, 2.5, -0.49, -2, -2, 2, 0, 71.0
0,2020-07-07 22:03:15.093117,ETN, 0.8, 0, 87.4, 90.45, 3.05, 33.0, -18.4, -10, -9, 4, 0, 36.0
0,2020-07-07 22:03:20.162791,ETNB, 0.0, 0, 33.05, 44.25, 11.2, 30.0, -3.05, 0, 0, 4, 0, 80.0
0,2020-07-07 22:03:25.259773,ETO, -1, -1, 21.08, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:30.412793,ETON, -1, -1, 5.34, 17.67, 12.33, 14.0, 6.66, 0, 0, 2, 0, 89.0
0,2020-07-07 22:03:35.632999,ETP-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:40.818368,ETP-D, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:46.321690,ETP-E, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:03:51.453759,ETR, -1, -1, 95.85, 122.4, 26.55, 48.0, 6.15, -5, -5, 4, 1, 28.999999999999996
0,2020-07-07 22:03:56.606246,ETRN, -1, -1, 9.96, 9.3, -0.66, 8.0, -3.96, -3, -2, 5, 0, 69.0
0,2020-07-07 22:04:01.699517,ETSY, 0.923, 1, 112.21, 61.06, -51.15, 47.0, -81.21, -13, -13, 3, 0, 41.0
0,2020-07-07 22:04:06.858627,ETTX, 1.0, 0, 2.62, 9.75, 7.13, 10.0, 2.38, -1, -1, 3, 0, 89.0
0,2020-07-07 22:04:12.082094,ETV, -1, -1, 14.1, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:17.187688,ETW, -1, -1, 8.77, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:22.292911,ETX, -1, -1, 20.68, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:27.414192,ETY, -1, -1, 10.84, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:32.486140,EUDG, -1, -1, 26.0861, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:37.646744,EUDV, -1, -1, 41.6554, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:42.751497,EUFN, -1, -1, 14.65, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:47.800379,EUFX, -1, -1, 44.9183, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:04:54.388679,EUM, -1, -1, 16.2, 8.46, -7.74, 0.0, -7.74, None, None, -1, -1, -1
0,2020-07-07 22:04:59.024502,EUMV, -1, -1, -1, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:03.616246,EUO, -1, -1, -1, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:08.202939,EURL, -1, -1, -1, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:12.953816,EURN, -1, -1, -1, -1, -1, -1.0, -1.0, 0, -1, 2, 0, 64.0
0,2020-07-07 22:05:18.193366,EURZ, -1, -1, 20.6471, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:23.569228,EUSA, -1, -1, 57.41, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:29.137467,EUSB, -1, -1, 50.39, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:34.307197,EUSC, -1, -1, 27.0447, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:05:39.685523,EV, 0.0, 0, 37.24, 34.29, -2.95, 4.0, -5.24, 9, 9, 4, 0, 53.0
0,2020-07-07 22:05:45.005767,EVA, 0.625, 1, 37.33, 37.25, -0.08, 8.0, -3.33, 0, 0, 2, 0, 75.0
0,2020-07-07 22:05:50.269638,EVBG, 0.2857, 1, 146.39, 121.09, -25.3, 40.0, -51.39, -2, -1, 6, 0, 94.0
0,2020-07-07 22:05:55.818112,EVBN, -1, -1, 22.91, 37.5, 14.59, 5.0, 12.09, -1, -1, 2, 0, 75.0
0,2020-07-07 22:06:01.339129,EVC, -1, -1, 1.42, 3.5, 2.08, 0.0, 2.08, 0, 0, 1, 0, 67.0
0,2020-07-07 22:06:06.631582,EVER, 0.8, 0, 61.62, 47.83, -13.79, 5.0, -16.62, 0, -1, 6, 0, 86.0
0,2020-07-07 22:06:11.919027,EVF, -1, -1, 5.35, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:06:17.113245,EVFM, -1, -1, 3.17, 11.5, 8.33, 14.0, 2.83, -4, -4, 2, 0, 86.0
0,2020-07-07 22:06:22.295102,EVG, -1, -1, 11.4, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:06:27.869824,EVGBC, -1, -1, 99.88, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:06:33.151706,EVGN, -1, -1, 1.07, 8.0, 6.93, 0.0, 6.93, None, None, -1, -1, -1
0,2020-07-07 22:06:38.562131,EVH, 0.0, 0, 7.57, 14.78, 7.21, 5.0, 4.43, 3, 3, 8, 0, 94.0
0,2020-07-07 22:06:43.885270,EVI, -1, -1, 21.62, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:06:50.105388,EVK, -1, -1, 1.14, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:06:55.442004,EVLMC, -1, -1, 100.04, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:07:00.625340,EVLO, 0.6666, 0, 4.43, 19.33, 14.9, 8.0, 11.57, 0, 0, 2, 0, 90.0
0,2020-07-07 22:07:05.899932,EVM, -1, -1, 11.28, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:07:11.107136,EVN, -1, -1, 12.59, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:07:16.488221,EVOK, -1, -1, 3.63, 8.0, 4.37, 0.0, 4.37, 10, 10, 2, 0, 91.0
0,2020-07-07 22:07:21.730787,EVOL, -1, -1, 1.25, 7.0, 5.75, 0.0, 5.75, None, None, -1, -1, -1
0,2020-07-07 22:07:27.063466,EVOP, 1.0, 0, 21.37, 17.88, -3.49, 8.0, -7.37, -2, -2, 3, 0, 56.99999999999999
0,2020-07-07 22:07:32.368586,EVR, -1, -1, 55.53, 60.43, 4.9, 31.0, -3.53, 0, -1, 3, 0, 50.0
0,2020-07-07 22:07:37.679425,EVRG, 1.0, 0, 60.84, 69.0, 8.16, 11.0, 3.16, 0, 0, 5, 0, 67.0
0,2020-07-07 22:07:42.922139,EVRI, -1, -1, 4.82, 12.5, 7.68, 8.0, 3.18, -4, -5, 3, 0, 88.0
0,2020-07-07 22:07:48.213793,EVSI, 0.6666, 0, 10.09, 12.0, 1.91, 6.0, -1.09, 0, 0, 2, 0, 88.0
0,2020-07-07 22:07:53.538137,EVSIW, -1, -1, 4.3, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:07:58.906722,EVSTC, -1, -1, 99.98, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:03.727802,EVT, -1, -1, 19.26, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:08.991723,EVTC, -1, -1, 27.37, 29.33, 1.96, 17.0, -8.37, -2, -2, 4, 0, 54.0
0,2020-07-07 22:08:14.248815,EVV, -1, -1, 11.34, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:19.581139,EVX, -1, -1, 90.7189, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:24.919216,EVY, -1, -1, 12.86, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:30.190726,EW, 0.0, 0, 68.57, 242.68, 174.11, 125.0, 86.43, 2, 3, 10, 1, 79.0
0,2020-07-07 22:08:35.528689,EWA, -1, -1, 19.55, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:40.819039,EWBC, -1, -1, 34.12, 33.7, -0.42, 19.0, -10.12, 0, 0, 5, 0, 63.0
0,2020-07-07 22:08:46.085697,EWC, -1, -1, 25.96, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:51.308401,EWCO, -1, -1, 25.1016, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:08:56.724753,EWD, -1, -1, 32.04, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:01.975843,EWG, -1, -1, 27.57, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:07.342095,EWGS, -1, -1, 58.44, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:12.619429,EWH, -1, -1, 22.34, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:17.920341,EWI, -1, -1, 24.74, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:23.246620,EWJ, -1, -1, 55.38, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:28.855178,EWJE, -1, -1, 33.0056, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:34.019847,EWJV, -1, -1, 22.15, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:39.246612,EWK, -1, -1, 17.1158, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:44.518060,EWL, -1, -1, 39.64, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:49.752330,EWM, -1, -1, 26.5, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:09:55.075284,EWMC, -1, -1, 57.0435, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:00.384848,EWN, -1, -1, 33.63, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:05.621289,EWO, -1, -1, 15.32, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:10.985499,EWP, -1, -1, 23.04, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:16.368614,EWQ, -1, -1, 27.9, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:21.765405,EWRE, -1, -1, 25.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:27.033758,EWS, -1, -1, 19.33, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:32.270185,EWSC, -1, -1, 45.2683, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:37.437307,EWT, -1, -1, 42.07, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:42.644685,EWU, -1, -1, 25.93, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:47.749446,EWUS, -1, -1, 32.2082, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:52.842772,EWV, -1, -1, 22.9011, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:10:58.148493,EWW, -1, -1, 32.23, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:03.907874,EWX, -1, -1, 42.98, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:08.968985,EWY, -1, -1, 58.81, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:14.099653,EWZ, -1, -1, 29.73, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:19.194294,EWZS, -1, -1, 13.28, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:24.244556,EXAS, -1, -1, 86.3, 100.4, 14.1, 57.0, -16.3, -7, -7, 7, 0, 68.0
0,2020-07-07 22:11:29.289932,EXC, 0.0, 0, 37.0, 48.87, 11.87, 22.0, 0.0, 0, 0, 7, 0, 81.0
0,2020-07-07 22:11:34.424344,EXD, -1, -1, 9.15, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:39.538223,EXEL, 0.5714, 0, 23.37, 26.69, 3.32, 15.0, -3.37, -4, -3, 3, 0, 69.0
0,2020-07-07 22:11:44.622056,EXFO, -1, -1, 3.11, 3.29, 0.18, 1.5, -0.61, 0, 0, 1, 0, 44.0
0,2020-07-07 22:11:49.779803,EXG, -1, -1, 7.42, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:54.844149,EXI, -1, -1, 83.7745, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:11:59.953686,EXK, -1, -1, 2.37, 4.47, 2.1, 3.49, 0.14, 0, -1, 1, 0, 42.0
0,2020-07-07 22:12:05.091234,EXLS, -1, -1, 60.3, 63.75, 3.45, 23.0, -5.3, 3, 3, 7, 0, 68.0
0,2020-07-07 22:12:10.172159,EXP, -1, -1, 71.56, 71.55, -0.01, 35.0, -21.56, -1, -1, 7, 0, 64.0
0,2020-07-07 22:12:15.293142,EXPC, -1, -1, 10.04, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:12:20.491834,EXPCU, -1, -1, 10.5, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:12:25.667515,EXPCW, -1, -1, 1.17, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:12:30.884846,EXPD, -1, -1, 77.22, 72.33, -4.89, 44.0, -18.22, 1, 1, 1, 3, 10.0
0,2020-07-07 22:12:36.018041,EXPE, 0.7596, 0, 85.05, 100.25, 15.2, 110.0, -40.05, 9, 9, 8, 0, 78.0
0,2020-07-07 22:12:41.269371,EXPI, -1, -1, 16.76, 15.0, -1.76, 4.0, -3.76, -2, -2, 3, 0, 86.0
0,2020-07-07 22:12:46.361522,EXPO, -1, -1, 79.7, 75.0, -4.7, 16.0, -14.7, -3, -2, 2, 0, 60.0
0,2020-07-07 22:12:51.525732,EXPR, -1, -1, 1.3, 3.0, 1.7, 3.5, 0.2, 6, 6, 2, 0, 40.0
0,2020-07-07 22:12:56.585686,EXR, 1.0, 0, 95.08, 96.73, 1.65, 51.0, -27.08, 1, 1, 3, 0, 35.0
0,2020-07-07 22:13:01.876427,EXTN, -1, -1, 5.07, 10.67, 5.6, 1.0, 4.93, 1, 0, 2, 0, 80.0
0,2020-07-07 22:13:06.943602,EXTR, -1, -1, 3.87, 5.5, 1.63, 2.0, 0.13, 0, 0, 3, 0, 80.0
0,2020-07-07 22:13:12.063035,EYE, 1.0, 1, 29.15, 33.5, 4.35, 26.0, -9.15, -7, -7, 5, 0, 67.0
0,2020-07-07 22:13:17.131480,EYEG, -1, -1, 4.66, 90.0, 85.34, 0.0, 85.34, 2, 2, 2, 0, 89.0
0,2020-07-07 22:13:22.194502,EYEGW, -1, -1, 0.053422, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:13:27.444911,EYEN, -1, -1, 2.81, 12.0, 9.19, 13.0, 3.19, -2, -2, 3, 0, 88.0
0,2020-07-07 22:13:32.528430,EYES, -1, -1, 0.905, 7.25, 6.34, 9.5, 1.59, -1, -1, 2, 0, 86.0
0,2020-07-07 22:13:37.750541,EYESW, -1, -1, 0.1004, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:13:42.873735,EYLD, -1, -1, 28.1158, 2.5, -25.62, 0.0, -25.62, 0, 0, 2, 0, 86.0
0,2020-07-07 22:13:48.139138,EYPT, 1.0, 0, 0.7346, 3.33, 2.6, 4.0, 0.27, 0, 0, 3, 0, 80.0
0,2020-07-07 22:13:53.198302,EZA, -1, -1, 36.43, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:13:58.237198,EZJ, -1, -1, 31.9069, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:03.260549,EZM, -1, -1, 31.8, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:08.533010,EZPW, 0.0, 0, 5.99, 7.67, 1.68, 4.0, -0.99, -1, -1, 3, 0, 67.0
0,2020-07-07 22:14:13.615870,EZT, -1, -1, 25.85, 12.83, -13.02, 3.0, -14.85, -1, -1, 2, 0, 56.99999999999999
0,2020-07-07 22:14:18.927641,EZU, -1, -1, 37.28, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:24.010011,F, 0.7826, 0, 6.12, 5.91, -0.21, 9.0, -3.12, -1, -1, 2, 0, 30.0
0,2020-07-07 22:14:29.052315,F-B, -1, -1, None, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:34.608859,F-C, -1, -1, 0.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:39.720019,FAAR, -1, -1, 26.3683, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:45.040064,FAB, -1, -1, 45.0, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:50.139513,FAD, -1, -1, 79.1756, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:14:55.245069,FAF, 0.0, 0, 46.95, 54.5, 7.55, 11.0, 1.05, -2, -1, 2, 0, 55.00000000000001
0,2020-07-07 22:15:00.361239,FALN, -1, -1, 26.38, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:15:05.557288,FAM, -1, -1, 9.83, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:15:10.718673,FAMI, 1.0, 1, 0.718, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:15:15.836100,FAN, -1, -1, 14.87, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:15:20.972252,FANG, 0.0, 0, 40.12, 53.05, 12.93, 83.0, -13.12, -3, -6, 11, 0, 92.0
0,2020-07-07 22:15:26.146077,FANH, -1, -1, 21.5, 22.0, 0.5, 0.0, 0.5, 7, 7, 2, 0, 88.0
0,2020-07-07 22:15:31.244363,FARM, 1.0, 0, 6.34, 10.5, 4.16, 5.0, 1.66, 2, 2, 3, 0, 89.0
0,2020-07-07 22:15:36.358527,FARO, 1.0, 0, 51.61, 62.67, 11.06, 12.0, 6.39, 2, 3, 3, 0, 69.0
0,2020-07-07 22:15:41.491918,FAS, -1, -1, 31.01, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
0,2020-07-07 22:15:46.102028,FAST, 0.606, 1, 44.06, 36.17, -7.89, 14.0, -13.06, 6, 13, 8, 0, 57.99999999999999
0,2020-07-07 22:15:50.764718,FAT, -1, -1, 3.42, 11.75, 8.33, 0.0, 8.33, None, None, -1, -1, -1
0,2020-07-07 22:15:55.878857,FATE, -1, -1, 37.52, 38.38, 0.86, 35.0, -9.52, -8, -7, 5, 0, 92.0
0,2020-07-07 22:16:00.604345,FAUG, -1, -1, 30.9736, -1, -1, -1.0, -1.0, None, None, -1, -1, -1
